time_step,request_id,vnf_chain,total_destinations,destinations_connected,destinations_failed,total_cpu_consumed,total_bw_consumed,total_mem_consumed,actual_cpu_used,actual_bw_used,actual_mem_used,num_used_nodes,num_used_links,avg_cpu_util_per_node,avg_bw_util_per_link,avg_mem_util_per_node,total_hops,avg_hops_per_dest,fully_deployed,partial_deployed,backup_used,backup_levels,failed_nodes,failure_reasons,deployment_time
20,REQ_85,VNF_2->VNF_6->VNF_8,5,5,0,130.0000,55.0000,80.0000,130.0000,55.0000,80.0000,4,11,0.4062,0.0625,0.3333,11,2.20,True,False,False,,,,0.2620
25,REQ_111,VNF_6->VNF_8->VNF_4,5,5,0,185.0000,80.0000,95.0000,185.0000,80.0000,95.0000,4,10,0.5781,0.1000,0.3958,10,2.00,True,False,False,,,,0.2534
26,REQ_116,VNF_7->VNF_6->VNF_2,5,5,0,180.0000,66.0000,90.0000,180.0000,66.0000,90.0000,4,11,0.5625,0.0750,0.3750,11,2.20,True,False,False,,,,0.2490
27,REQ_118,VNF_4->VNF_7->VNF_1,5,5,0,165.0000,54.0000,60.0000,165.0000,54.0000,60.0000,3,9,0.6875,0.0750,0.3333,9,1.80,True,False,False,,,,0.2425
28,REQ_123,VNF_8->VNF_6->VNF_5,5,5,0,120.0000,55.0000,80.0000,120.0000,55.0000,80.0000,4,11,0.3750,0.0625,0.3333,11,2.20,True,False,False,,,,0.2750
29,REQ_127,VNF_3->VNF_8->VNF_1,5,5,0,115.0000,60.0000,70.0000,115.0000,60.0000,70.0000,5,12,0.2875,0.0625,0.2333,12,2.40,True,False,False,,,,0.2721
30,REQ_131,VNF_2->VNF_5->VNF_3,5,5,0,100.0000,70.0000,190.0000,100.0000,70.0000,190.0000,3,10,0.4167,0.0875,1.0556,10,2.00,True,False,False,,,,0.2481
34,REQ_150,VNF_6->VNF_3->VNF_4,5,5,0,80.0000,80.0000,95.0000,80.0000,70.0000,95.0000,5,14,0.2000,0.0625,0.3167,16,3.20,True,False,True,resource_aware,,,0.4483
35,REQ_156,VNF_3->VNF_1->VNF_7,5,5,0,135.0000,70.0000,70.0000,135.0000,55.0000,70.0000,6,11,0.2812,0.0625,0.1944,14,2.80,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4003
36,REQ_159,VNF_8->VNF_5->VNF_2,5,5,0,90.0000,56.0000,80.0000,90.0000,48.0000,80.0000,4,12,0.2812,0.0500,0.3333,14,2.80,True,False,True,resource_aware,,,0.4097
37,REQ_165,VNF_6->VNF_5->VNF_8,5,5,0,185.0000,88.0000,125.0000,185.0000,88.0000,125.0000,4,11,0.5781,0.1000,0.5208,11,2.20,True,False,True,resource_aware,,,0.4049
38,REQ_170,VNF_8->VNF_3->VNF_1,5,5,0,115.0000,85.0000,70.0000,115.0000,75.0000,70.0000,7,15,0.2054,0.0625,0.1667,17,3.40,True,False,True,resource_aware,,,0.4045
39,REQ_177,VNF_4->VNF_7->VNF_5,5,5,0,180.0000,120.0000,135.0000,180.0000,96.0000,135.0000,8,12,0.2812,0.1000,0.2812,15,3.00,True,False,True,resource_aware,,,0.4060
40,REQ_179,VNF_8->VNF_7->VNF_4,5,5,0,220.0000,120.0000,90.0000,220.0000,88.0000,90.0000,4,11,0.6875,0.1000,0.3750,15,3.00,True,False,True,"smart_greedy,resource_aware",,,0.4170
41,REQ_180,VNF_5->VNF_7->VNF_8,5,5,0,220.0000,120.0000,120.0000,220.0000,88.0000,120.0000,5,11,0.5500,0.1000,0.4000,15,3.00,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4153
42,REQ_185,VNF_6->VNF_7->VNF_3,5,5,0,180.0000,84.0000,120.0000,180.0000,84.0000,120.0000,5,12,0.4500,0.0875,0.4000,12,2.40,True,False,True,smart_greedy,,,0.4193
43,REQ_189,VNF_8->VNF_5->VNF_7,5,5,0,160.0000,72.0000,95.0000,160.0000,72.0000,95.0000,5,12,0.4000,0.0750,0.3167,12,2.40,True,False,False,,,,0.3960
44,REQ_193,VNF_3->VNF_2->VNF_5,5,5,0,60.0000,72.0000,110.0000,60.0000,60.0000,110.0000,5,15,0.1500,0.0500,0.3667,18,3.60,True,False,True,"resource_aware,resource_aware",,,0.4081
45,REQ_196,VNF_3->VNF_1->VNF_7,5,5,0,135.0000,100.0000,70.0000,135.0000,75.0000,70.0000,5,15,0.3375,0.0625,0.2333,20,4.00,True,False,True,"resource_aware,resource_aware",,,0.4041
46,REQ_202,VNF_1->VNF_3->VNF_5,5,5,0,120.0000,105.0000,140.0000,120.0000,91.0000,140.0000,6,13,0.2500,0.0875,0.3889,15,3.00,True,False,True,"smart_greedy,resource_aware",,,0.4031
47,REQ_205,VNF_7->VNF_3->VNF_5,5,5,0,85.0000,40.0000,90.0000,85.0000,40.0000,90.0000,3,10,0.3542,0.0500,0.5000,10,2.00,True,False,True,resource_aware,,,0.4236
48,REQ_208,VNF_7->VNF_4->VNF_5,5,5,0,90.0000,64.0000,70.0000,90.0000,44.0000,70.0000,6,11,0.1875,0.0500,0.1944,16,3.20,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4058
49,REQ_212,VNF_4->VNF_8->VNF_3,5,5,0,100.0000,102.0000,110.0000,100.0000,84.0000,110.0000,7,14,0.1786,0.0750,0.2619,17,3.40,True,False,True,"resource_aware,resource_aware",,,0.3948
50,REQ_217,VNF_5->VNF_7->VNF_2,5,5,0,105.0000,60.0000,85.0000,105.0000,56.0000,85.0000,4,14,0.3281,0.0500,0.3542,15,3.00,True,False,True,resource_aware,,,0.4038
51,REQ_224,VNF_5->VNF_4->VNF_8,5,5,0,105.0000,66.0000,105.0000,105.0000,66.0000,105.0000,4,11,0.3281,0.0750,0.4375,11,2.20,True,False,True,"smart_greedy,resource_aware",,,0.4103
52,REQ_229,VNF_4->VNF_6->VNF_8,5,5,0,90.0000,52.0000,45.0000,90.0000,44.0000,45.0000,4,11,0.2812,0.0500,0.1875,13,2.60,True,False,True,"resource_aware,resource_aware",,,0.4044
53,REQ_233,VNF_7->VNF_1->VNF_8,5,5,0,170.0000,95.0000,35.0000,170.0000,55.0000,35.0000,4,11,0.5312,0.0625,0.1458,19,3.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4076
54,REQ_236,VNF_6->VNF_2->VNF_3,5,5,0,135.0000,119.0000,155.0000,135.0000,105.0000,155.0000,5,15,0.3375,0.0875,0.5167,17,3.40,True,False,True,resource_aware,,,0.6629
55,REQ_241,VNF_6->VNF_2->VNF_3,5,5,0,160.0000,160.0000,180.0000,160.0000,104.0000,180.0000,4,13,0.5000,0.1000,0.7500,20,4.00,True,False,True,"resource_aware,resource_aware",,,0.4068
