time_step,request_id,vnf_chain,total_destinations,destinations_connected,destinations_failed,total_cpu_consumed,total_bw_consumed,total_mem_consumed,actual_cpu_used,actual_bw_used,actual_mem_used,num_used_nodes,num_used_links,avg_cpu_util_per_node,avg_bw_util_per_link,avg_mem_util_per_node,total_hops,avg_hops_per_dest,fully_deployed,partial_deployed,backup_used,backup_levels,failed_nodes,failure_reasons,deployment_time
2,REQ_1,VNF_6->VNF_3->VNF_5,5,5,0,115.0000,70.0000,155.0000,115.0000,70.0000,155.0000,4,10,0.3594,0.0875,0.6458,10,2.00,True,False,False,,,,0.4062
4,REQ_8,VNF_6->VNF_2->VNF_3,5,5,0,135.0000,77.0000,155.0000,135.0000,77.0000,155.0000,4,11,0.4219,0.0875,0.6458,11,2.20,True,False,False,,,,0.0289
7,REQ_22,VNF_8->VNF_1->VNF_2,5,5,0,135.0000,50.0000,65.0000,135.0000,50.0000,65.0000,3,10,0.5625,0.0625,0.3611,10,2.00,True,False,False,,,,0.0155
8,REQ_25,VNF_2->VNF_3->VNF_8,5,5,0,100.0000,75.0000,110.0000,100.0000,75.0000,110.0000,4,15,0.3125,0.0625,0.4583,15,3.00,True,False,False,,,,0.0286
11,REQ_38,VNF_1->VNF_8->VNF_5,5,5,0,125.0000,50.0000,65.0000,125.0000,50.0000,65.0000,4,10,0.3906,0.0625,0.2708,10,2.00,True,False,False,,,,0.0286
12,REQ_42,VNF_6->VNF_5->VNF_2,5,5,0,145.0000,77.0000,145.0000,145.0000,77.0000,145.0000,4,11,0.4531,0.0875,0.6042,11,2.20,True,False,False,,,,0.0275
13,REQ_48,VNF_6->VNF_1->VNF_5,5,5,0,185.0000,112.0000,110.0000,185.0000,112.0000,110.0000,3,14,0.7708,0.1000,0.6111,14,2.80,True,False,False,,,,0.5755
15,REQ_55,VNF_3->VNF_6->VNF_8,5,5,0,110.0000,50.0000,85.0000,110.0000,50.0000,85.0000,4,10,0.3438,0.0625,0.3542,10,2.00,True,False,False,,,,0.2900
16,REQ_61,VNF_5->VNF_2->VNF_4,5,5,0,65.0000,48.0000,90.0000,65.0000,48.0000,90.0000,3,12,0.2708,0.0500,0.5000,12,2.40,True,False,False,,,,0.3035
17,REQ_66,VNF_6->VNF_1->VNF_2,5,5,0,105.0000,44.0000,55.0000,105.0000,44.0000,55.0000,4,11,0.3281,0.0500,0.2292,11,2.20,True,False,False,,,,0.3005
20,REQ_85,VNF_2->VNF_6->VNF_8,5,5,0,130.0000,55.0000,80.0000,130.0000,55.0000,80.0000,4,11,0.4062,0.0625,0.3333,11,2.20,True,False,False,,,,0.2844
25,REQ_111,VNF_6->VNF_8->VNF_4,5,5,0,185.0000,80.0000,95.0000,185.0000,80.0000,95.0000,4,10,0.5781,0.1000,0.3958,10,2.00,True,False,False,,,,0.2984
26,REQ_116,VNF_7->VNF_6->VNF_2,5,5,0,180.0000,66.0000,90.0000,180.0000,66.0000,90.0000,4,11,0.5625,0.0750,0.3750,11,2.20,True,False,False,,,,0.3142
27,REQ_118,VNF_4->VNF_7->VNF_1,5,5,0,165.0000,54.0000,60.0000,165.0000,54.0000,60.0000,3,9,0.6875,0.0750,0.3333,9,1.80,True,False,False,,,,0.2938
28,REQ_123,VNF_8->VNF_6->VNF_5,5,5,0,120.0000,55.0000,80.0000,120.0000,55.0000,80.0000,4,11,0.3750,0.0625,0.3333,11,2.20,True,False,False,,,,0.3038
29,REQ_127,VNF_3->VNF_8->VNF_1,5,5,0,115.0000,60.0000,70.0000,115.0000,60.0000,70.0000,5,12,0.2875,0.0625,0.2333,12,2.40,True,False,False,,,,0.3174
30,REQ_131,VNF_2->VNF_5->VNF_3,5,5,0,100.0000,70.0000,190.0000,100.0000,70.0000,190.0000,3,10,0.4167,0.0875,1.0556,10,2.00,True,False,False,,,,0.2941
34,REQ_150,VNF_6->VNF_3->VNF_4,5,5,0,80.0000,75.0000,95.0000,80.0000,70.0000,95.0000,3,14,0.3333,0.0625,0.5278,15,3.00,True,False,True,"resource_aware,resource_aware",,,0.4941
35,REQ_156,VNF_3->VNF_1->VNF_7,5,5,0,135.0000,100.0000,70.0000,135.0000,80.0000,70.0000,6,16,0.2812,0.0625,0.1944,20,4.00,True,False,True,"resource_aware,resource_aware",,,0.4862
36,REQ_159,VNF_8->VNF_5->VNF_2,5,5,0,90.0000,68.0000,80.0000,90.0000,48.0000,80.0000,6,12,0.1875,0.0500,0.2222,17,3.40,True,False,True,"resource_aware,resource_aware",,,0.4772
37,REQ_165,VNF_6->VNF_5->VNF_8,5,5,0,185.0000,96.0000,125.0000,185.0000,88.0000,125.0000,5,11,0.4625,0.1000,0.4167,12,2.40,True,False,True,smart_greedy,,,0.4930
38,REQ_170,VNF_8->VNF_3->VNF_1,5,5,0,115.0000,95.0000,70.0000,115.0000,75.0000,70.0000,7,15,0.2054,0.0625,0.1667,19,3.80,True,False,True,"resource_aware,resource_aware",,,0.4856
39,REQ_177,VNF_4->VNF_7->VNF_5,5,5,0,180.0000,112.0000,135.0000,180.0000,88.0000,135.0000,6,11,0.3750,0.1000,0.3750,14,2.80,True,False,True,"resource_aware,resource_aware,resource_aware,resource_aware",,,0.4891
40,REQ_179,VNF_8->VNF_7->VNF_4,5,5,0,220.0000,112.0000,90.0000,220.0000,96.0000,90.0000,7,12,0.3929,0.1000,0.2143,14,2.80,True,False,True,resource_aware,,,0.4742
41,REQ_180,VNF_5->VNF_7->VNF_8,5,5,0,220.0000,96.0000,120.0000,220.0000,88.0000,120.0000,5,11,0.5500,0.1000,0.4000,12,2.40,True,False,True,"smart_greedy,resource_aware",,,0.5094
42,REQ_185,VNF_6->VNF_7->VNF_3,5,5,0,180.0000,105.0000,120.0000,180.0000,105.0000,120.0000,3,15,0.7500,0.0875,0.6667,15,3.00,True,False,False,,,,0.4866
43,REQ_189,VNF_8->VNF_5->VNF_7,5,5,0,160.0000,102.0000,95.0000,160.0000,84.0000,95.0000,6,14,0.3333,0.0750,0.2639,17,3.40,True,False,True,"resource_aware,resource_aware",,,0.4803
44,REQ_193,VNF_3->VNF_2->VNF_5,5,5,0,60.0000,44.0000,110.0000,60.0000,44.0000,110.0000,2,11,0.3750,0.0500,0.9167,11,2.20,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4842
45,REQ_196,VNF_3->VNF_1->VNF_7,5,5,0,135.0000,65.0000,70.0000,135.0000,50.0000,70.0000,4,10,0.4219,0.0625,0.2917,13,2.60,True,False,True,resource_aware,,,0.5044
46,REQ_202,VNF_1->VNF_3->VNF_5,5,5,0,120.0000,133.0000,140.0000,120.0000,98.0000,140.0000,9,14,0.1667,0.0875,0.2593,19,3.80,True,False,True,"smart_greedy,smart_greedy,resource_aware",,,0.4860
47,REQ_205,VNF_7->VNF_3->VNF_5,5,5,0,85.0000,64.0000,90.0000,85.0000,48.0000,90.0000,4,12,0.2656,0.0500,0.3750,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.5030
48,REQ_208,VNF_7->VNF_4->VNF_5,5,5,0,90.0000,60.0000,70.0000,90.0000,32.0000,70.0000,4,8,0.2812,0.0500,0.2917,15,3.00,True,False,True,"resource_aware,resource_aware",,,0.4994
49,REQ_212,VNF_4->VNF_8->VNF_3,5,5,0,100.0000,120.0000,110.0000,100.0000,96.0000,110.0000,4,16,0.3125,0.0750,0.4583,20,4.00,True,False,True,"resource_aware,resource_aware",,,0.5034
50,REQ_217,VNF_5->VNF_7->VNF_2,5,5,0,105.0000,64.0000,85.0000,105.0000,52.0000,85.0000,5,13,0.2625,0.0500,0.2833,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.4592
51,REQ_224,VNF_5->VNF_4->VNF_8,5,5,0,105.0000,84.0000,105.0000,105.0000,72.0000,105.0000,4,12,0.3281,0.0750,0.4375,14,2.80,True,False,True,"smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4947
52,REQ_229,VNF_4->VNF_6->VNF_8,5,5,0,90.0000,64.0000,45.0000,90.0000,48.0000,45.0000,4,12,0.2812,0.0500,0.1875,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.4945
53,REQ_233,VNF_7->VNF_1->VNF_8,5,5,0,170.0000,65.0000,35.0000,170.0000,55.0000,35.0000,4,11,0.5312,0.0625,0.1458,13,2.60,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.5014
