timestamp,request_id,cpu_utilization,bw_utilization,mem_utilization
2025-12-03T17:24:58.678833,REQ_179,0.2321,0.0331,0.2214
2025-12-03T17:24:58.735609,REQ_179,0.2353,0.0375,0.2262
2025-12-03T17:24:59.123282,REQ_179,0.2353,0.0375,0.2262
2025-12-03T17:24:59.175537,REQ_179,0.2353,0.0375,0.2262
2025-12-03T17:24:59.229527,REQ_180,0.2482,0.0419,0.2375
2025-12-03T17:24:59.282494,REQ_180,0.2482,0.0442,0.2375
2025-12-03T17:24:59.702364,REQ_180,0.2513,0.0442,0.2458
2025-12-03T17:24:59.752463,REQ_180,0.2513,0.0486,0.2458
2025-12-03T17:24:59.802491,REQ_180,0.2679,0.0486,0.2518
2025-12-03T17:24:59.854320,REQ_185,0.2679,0.0492,0.2518
2025-12-03T17:25:00.264382,REQ_185,0.2679,0.0492,0.2518
2025-12-03T17:25:00.317269,REQ_185,0.2679,0.0492,0.2518
2025-12-03T17:25:00.387410,REQ_185,0.2679,0.0511,0.2518
2025-12-03T17:25:00.441808,REQ_185,0.2679,0.0511,0.2518
2025-12-03T17:25:00.882086,REQ_189,0.2554,0.0311,0.2435
2025-12-03T17:25:00.937638,REQ_189,0.2554,0.0311,0.2435
2025-12-03T17:25:00.991665,REQ_189,0.2674,0.0328,0.2482
2025-12-03T17:25:01.061089,REQ_189,0.2674,0.0361,0.2482
2025-12-03T17:25:01.448892,REQ_189,0.2674,0.0361,0.2482
2025-12-03T17:25:01.503109,REQ_193,0.2701,0.0347,0.2524
2025-12-03T17:25:01.556665,REQ_193,0.2701,0.0358,0.2524
2025-12-03T17:25:01.616739,REQ_193,0.2701,0.0358,0.2524
2025-12-03T17:25:02.000830,REQ_193,0.2701,0.0358,0.2524
2025-12-03T17:25:02.069684,REQ_193,0.2701,0.0358,0.2524
2025-12-03T17:25:02.125272,REQ_196,0.2701,0.0358,0.2524
2025-12-03T17:25:02.186110,REQ_196,0.2763,0.0358,0.2542
2025-12-03T17:25:02.612370,REQ_196,0.2763,0.0358,0.2542
2025-12-03T17:25:02.667419,REQ_196,0.2763,0.0372,0.2542
2025-12-03T17:25:02.726568,REQ_196,0.2763,0.0372,0.2542
2025-12-03T17:25:02.797686,REQ_202,0.2763,0.0372,0.2542
2025-12-03T17:25:03.217753,REQ_202,0.2763,0.0372,0.2542
2025-12-03T17:25:03.269886,REQ_202,0.2808,0.0431,0.2696
2025-12-03T17:25:03.322728,REQ_202,0.2808,0.0431,0.2696
2025-12-03T17:25:03.395420,REQ_202,0.2808,0.0431,0.2696
2025-12-03T17:25:03.805765,REQ_205,0.2817,0.0442,0.2744
2025-12-03T17:25:03.877317,REQ_205,0.2817,0.0442,0.2744
2025-12-03T17:25:03.927439,REQ_205,0.2817,0.0453,0.2744
2025-12-03T17:25:03.980901,REQ_205,0.2817,0.0453,0.2744
2025-12-03T17:25:04.391744,REQ_205,0.2817,0.0453,0.2744
2025-12-03T17:25:04.455509,REQ_208,0.2817,0.0403,0.2744
2025-12-03T17:25:04.513404,REQ_208,0.2830,0.0403,0.2768
2025-12-03T17:25:04.565348,REQ_208,0.2830,0.0414,0.2768
2025-12-03T17:25:04.945587,REQ_208,0.2830,0.0414,0.2768
2025-12-03T17:25:04.995614,REQ_208,0.2830,0.0414,0.2768
2025-12-03T17:25:05.050738,REQ_212,0.2786,0.0394,0.2613
2025-12-03T17:25:05.104682,REQ_212,0.2786,0.0394,0.2613
2025-12-03T17:25:05.532424,REQ_212,0.2786,0.0394,0.2613
2025-12-03T17:25:05.584866,REQ_212,0.2786,0.0394,0.2613
2025-12-03T17:25:05.639898,REQ_212,0.2786,0.0394,0.2613
2025-12-03T17:25:05.692615,REQ_217,0.2835,0.0406,0.2631
2025-12-03T17:25:06.073834,REQ_217,0.2835,0.0417,0.2631
2025-12-03T17:25:06.141858,REQ_217,0.2835,0.0417,0.2631
2025-12-03T17:25:06.197326,REQ_217,0.2835,0.0417,0.2631
2025-12-03T17:25:06.250530,REQ_217,0.2835,0.0417,0.2631
2025-12-03T17:25:06.681692,REQ_224,0.2835,0.0372,0.2631
2025-12-03T17:25:06.742791,REQ_224,0.2835,0.0372,0.2631
2025-12-03T17:25:06.797723,REQ_224,0.2835,0.0372,0.2631
2025-12-03T17:25:06.852607,REQ_224,0.2835,0.0372,0.2631
2025-12-03T17:25:07.273554,REQ_224,0.2835,0.0389,0.2631
2025-12-03T17:25:07.341862,REQ_229,0.2835,0.0372,0.2631
2025-12-03T17:25:07.413914,REQ_229,0.2835,0.0372,0.2631
2025-12-03T17:25:07.469924,REQ_229,0.2835,0.0372,0.2631
2025-12-03T17:25:07.886215,REQ_229,0.2835,0.0372,0.2631
2025-12-03T17:25:07.941688,REQ_229,0.2835,0.0372,0.2631
2025-12-03T17:25:07.996605,REQ_233,0.2879,0.0364,0.2637
2025-12-03T17:25:08.057562,REQ_233,0.2879,0.0378,0.2637
2025-12-03T17:25:08.497491,REQ_233,0.2879,0.0406,0.2637
2025-12-03T17:25:08.553890,REQ_233,0.2879,0.0406,0.2637
2025-12-03T17:25:08.605441,REQ_233,0.2879,0.0419,0.2637
2025-12-03T17:25:08.661950,REQ_236,0.2879,0.0403,0.2637
2025-12-03T17:25:09.497473,REQ_236,0.2879,0.0403,0.2637
2025-12-03T17:25:09.553874,REQ_236,0.2879,0.0403,0.2637
2025-12-03T17:25:09.614652,REQ_236,0.2879,0.0403,0.2637
2025-12-03T17:25:09.677682,REQ_236,0.2879,0.0403,0.2637
2025-12-03T17:25:10.111566,REQ_241,0.2879,0.0403,0.2637
2025-12-03T17:25:10.165470,REQ_241,0.2879,0.0425,0.2637
2025-12-03T17:25:10.219996,REQ_241,0.2879,0.0425,0.2637
2025-12-03T17:25:10.284744,REQ_241,0.2902,0.0425,0.2732
2025-12-03T17:25:10.725588,REQ_241,0.2902,0.0425,0.2732
2025-12-03T17:25:10.799997,REQ_243,0.2924,0.0442,0.2798
2025-12-03T17:25:10.854657,REQ_243,0.2924,0.0442,0.2798
2025-12-03T17:25:10.918819,REQ_243,0.2924,0.0442,0.2798
2025-12-03T17:25:11.344664,REQ_243,0.2924,0.0442,0.2798
2025-12-03T17:25:11.398901,REQ_243,0.2924,0.0442,0.2798
2025-12-03T17:25:11.454860,REQ_246,0.2924,0.0389,0.2798
2025-12-03T17:25:11.509079,REQ_246,0.2982,0.0408,0.2821
2025-12-03T17:25:12.009010,REQ_246,0.2982,0.0408,0.2821
2025-12-03T17:25:12.061679,REQ_246,0.2982,0.0408,0.2821
2025-12-03T17:25:12.117274,REQ_246,0.2982,0.0408,0.2821
2025-12-03T17:25:12.171732,REQ_253,0.2982,0.0364,0.2821
2025-12-03T17:25:12.620850,REQ_253,0.3022,0.0378,0.2845
2025-12-03T17:25:12.672979,REQ_253,0.3022,0.0378,0.2845
2025-12-03T17:25:12.738839,REQ_253,0.3022,0.0378,0.2845
2025-12-03T17:25:12.793759,REQ_253,0.3022,0.0378,0.2845
2025-12-03T17:25:13.244188,REQ_254,0.3022,0.0350,0.2845
2025-12-03T17:25:13.296595,REQ_254,0.3022,0.0350,0.2845
2025-12-03T17:25:13.350088,REQ_254,0.3022,0.0350,0.2845
2025-12-03T17:25:13.417419,REQ_254,0.3022,0.0350,0.2845
2025-12-03T17:25:13.828697,REQ_254,0.3022,0.0350,0.2845
2025-12-03T17:25:13.879078,REQ_258,0.3080,0.0369,0.2869
2025-12-03T17:25:13.947708,REQ_258,0.3080,0.0408,0.2869
2025-12-03T17:25:14.005019,REQ_258,0.3080,0.0467,0.2869
2025-12-03T17:25:14.444807,REQ_258,0.3080,0.0486,0.2869
2025-12-03T17:25:14.496786,REQ_258,0.3080,0.0486,0.2869
2025-12-03T17:25:14.566897,REQ_265,0.3080,0.0486,0.2869
2025-12-03T17:25:14.622809,REQ_265,0.3080,0.0486,0.2869
2025-12-03T17:25:15.062748,REQ_265,0.3080,0.0486,0.2869
2025-12-03T17:25:15.118000,REQ_265,0.3080,0.0503,0.2869
2025-12-03T17:25:15.170969,REQ_265,0.3080,0.0503,0.2869
2025-12-03T17:25:15.238731,REQ_269,0.3080,0.0492,0.2869
2025-12-03T17:25:15.665015,REQ_269,0.3080,0.0492,0.2869
2025-12-03T17:25:15.773695,REQ_269,0.3080,0.0492,0.2869
2025-12-03T17:25:15.834038,REQ_269,0.3080,0.0492,0.2869
2025-12-03T17:25:15.895581,REQ_269,0.3129,0.0492,0.2893
2025-12-03T17:25:16.348912,REQ_274,0.3089,0.0492,0.2869
2025-12-03T17:25:16.414800,REQ_274,0.3089,0.0492,0.2869
2025-12-03T17:25:16.470753,REQ_274,0.3089,0.0508,0.2869
2025-12-03T17:25:16.523820,REQ_274,0.3089,0.0508,0.2869
2025-12-03T17:25:16.952972,REQ_274,0.3089,0.0508,0.2869
2025-12-03T17:25:17.009170,REQ_278,0.3089,0.0508,0.2869
2025-12-03T17:25:17.063767,REQ_278,0.3089,0.0508,0.2869
2025-12-03T17:25:17.122787,REQ_278,0.3147,0.0508,0.2899
2025-12-03T17:25:17.565062,REQ_278,0.3147,0.0508,0.2899
2025-12-03T17:25:17.617061,REQ_278,0.3147,0.0508,0.2899
2025-12-03T17:25:17.672779,REQ_283,0.3196,0.0475,0.2905
2025-12-03T17:25:17.726419,REQ_283,0.3196,0.0475,0.2905
2025-12-03T17:25:18.162050,REQ_283,0.3196,0.0475,0.2905
2025-12-03T17:25:18.217996,REQ_283,0.3196,0.0475,0.2905
2025-12-03T17:25:18.270962,REQ_283,0.3196,0.0475,0.2905
2025-12-03T17:25:18.343735,REQ_290,0.3138,0.0456,0.2875
2025-12-03T17:25:18.784727,REQ_290,0.3138,0.0467,0.2875
2025-12-03T17:25:18.837785,REQ_290,0.3170,0.0467,0.2893
2025-12-03T17:25:18.907350,REQ_290,0.3170,0.0467,0.2893
2025-12-03T17:25:18.967653,REQ_290,0.3170,0.0467,0.2893
2025-12-03T17:25:19.388851,REQ_294,0.3170,0.0408,0.2893
2025-12-03T17:25:19.457003,REQ_294,0.3170,0.0408,0.2893
2025-12-03T17:25:19.508908,REQ_294,0.3170,0.0422,0.2893
2025-12-03T17:25:19.564148,REQ_294,0.3170,0.0422,0.2893
2025-12-03T17:25:20.020927,REQ_294,0.3170,0.0422,0.2893
2025-12-03T17:25:20.075899,REQ_297,0.3170,0.0422,0.2893
2025-12-03T17:25:20.130166,REQ_297,0.3201,0.0444,0.2940
2025-12-03T17:25:20.192117,REQ_297,0.3201,0.0444,0.2940
2025-12-03T17:25:20.641882,REQ_297,0.3201,0.0444,0.2940
2025-12-03T17:25:20.699346,REQ_297,0.3201,0.0444,0.2940
2025-12-03T17:25:20.773109,REQ_303,0.3228,0.0442,0.2952
2025-12-03T17:25:20.827007,REQ_303,0.3228,0.0442,0.2952
2025-12-03T17:25:21.262121,REQ_303,0.3286,0.0461,0.2982
2025-12-03T17:25:21.316768,REQ_303,0.3344,0.0481,0.3012
2025-12-03T17:25:21.387751,REQ_303,0.3344,0.0500,0.3012
2025-12-03T17:25:21.444991,REQ_311,0.3344,0.0478,0.3012
2025-12-03T17:25:21.865882,REQ_311,0.3344,0.0478,0.3012
2025-12-03T17:25:21.918133,REQ_311,0.3344,0.0478,0.3012
2025-12-03T17:25:21.969134,REQ_311,0.3344,0.0478,0.3012
2025-12-03T17:25:22.035908,REQ_311,0.3344,0.0478,0.3012
2025-12-03T17:25:22.478073,REQ_314,0.3344,0.0500,0.3012
2025-12-03T17:25:22.534011,REQ_314,0.3344,0.0500,0.3012
2025-12-03T17:25:22.588925,REQ_314,0.3344,0.0500,0.3012
2025-12-03T17:25:22.647200,REQ_314,0.3344,0.0500,0.3012
2025-12-03T17:25:23.083911,REQ_314,0.3344,0.0500,0.3012
2025-12-03T17:25:23.149114,REQ_318,0.3344,0.0408,0.3012
2025-12-03T17:25:23.210159,REQ_318,0.3344,0.0422,0.3012
2025-12-03T17:25:23.264037,REQ_318,0.3344,0.0422,0.3012
2025-12-03T17:25:23.689009,REQ_318,0.3344,0.0422,0.3012
2025-12-03T17:25:23.765182,REQ_318,0.3344,0.0422,0.3012
2025-12-03T17:25:23.821126,REQ_324,0.3344,0.0389,0.3012
2025-12-03T17:25:23.876021,REQ_324,0.3344,0.0406,0.3012
2025-12-03T17:25:24.356917,REQ_324,0.3344,0.0406,0.3012
2025-12-03T17:25:24.409945,REQ_324,0.3344,0.0406,0.3012
2025-12-03T17:25:24.461887,REQ_324,0.3344,0.0406,0.3012
2025-12-03T17:25:24.516824,REQ_325,0.3344,0.0406,0.3012
2025-12-03T17:25:24.965181,REQ_325,0.3344,0.0425,0.3012
2025-12-03T17:25:25.031962,REQ_325,0.3344,0.0425,0.3012
2025-12-03T17:25:25.111870,REQ_325,0.3344,0.0425,0.3012
2025-12-03T17:25:25.172911,REQ_325,0.3344,0.0425,0.3012
2025-12-03T17:25:25.628073,REQ_330,0.3344,0.0425,0.3012
2025-12-03T17:25:25.682650,REQ_330,0.3344,0.0425,0.3012
2025-12-03T17:25:25.759283,REQ_330,0.3344,0.0425,0.3012
2025-12-03T17:25:25.811606,REQ_330,0.3344,0.0425,0.3012
2025-12-03T17:25:26.267105,REQ_330,0.3344,0.0425,0.3012
2025-12-03T17:25:26.321221,REQ_337,0.3344,0.0408,0.3012
2025-12-03T17:25:26.373184,REQ_337,0.3344,0.0408,0.3012
2025-12-03T17:25:26.426140,REQ_337,0.3344,0.0408,0.3012
2025-12-03T17:25:26.846217,REQ_337,0.3411,0.0408,0.3042
2025-12-03T17:25:26.899186,REQ_337,0.3411,0.0408,0.3042
2025-12-03T17:25:26.970166,REQ_339,0.3411,0.0394,0.3042
2025-12-03T17:25:27.025647,REQ_339,0.3411,0.0394,0.3042
2025-12-03T17:25:27.472980,REQ_339,0.3411,0.0394,0.3042
2025-12-03T17:25:27.528261,REQ_339,0.3411,0.0394,0.3042
2025-12-03T17:25:27.596024,REQ_339,0.3411,0.0394,0.3042
2025-12-03T17:25:27.656253,REQ_346,0.3442,0.0394,0.3089
2025-12-03T17:25:28.080955,REQ_346,0.3442,0.0417,0.3089
2025-12-03T17:25:28.132934,REQ_346,0.3442,0.0417,0.3089
2025-12-03T17:25:28.184881,REQ_346,0.3442,0.0417,0.3089
2025-12-03T17:25:28.239199,REQ_346,0.3442,0.0417,0.3089
2025-12-03T17:25:28.708074,REQ_349,0.3442,0.0436,0.3089
2025-12-03T17:25:28.764354,REQ_349,0.3442,0.0436,0.3089
2025-12-03T17:25:28.817849,REQ_349,0.3442,0.0436,0.3089
2025-12-03T17:25:28.892201,REQ_349,0.3442,0.0436,0.3089
2025-12-03T17:25:29.301460,REQ_349,0.3442,0.0436,0.3089
2025-12-03T17:25:29.350347,REQ_353,0.3442,0.0436,0.3089
2025-12-03T17:25:29.396194,REQ_353,0.3473,0.0436,0.3173
2025-12-03T17:25:29.441365,REQ_353,0.3473,0.0436,0.3173
2025-12-03T17:25:29.949480,REQ_353,0.3473,0.0436,0.3173
2025-12-03T17:25:30.001437,REQ_353,0.3504,0.0436,0.3256
2025-12-03T17:25:30.050403,REQ_357,0.3504,0.0436,0.3256
2025-12-03T17:25:30.095964,REQ_357,0.3504,0.0436,0.3256
2025-12-03T17:25:30.482429,REQ_357,0.3504,0.0436,0.3256
2025-12-03T17:25:30.554045,REQ_357,0.3504,0.0436,0.3256
2025-12-03T17:25:30.607194,REQ_357,0.3504,0.0436,0.3256
2025-12-03T17:25:30.679412,REQ_361,0.3504,0.0436,0.3256
2025-12-03T17:25:31.170853,REQ_361,0.3504,0.0447,0.3256
2025-12-03T17:25:31.226023,REQ_361,0.3504,0.0447,0.3256
2025-12-03T17:25:31.279194,REQ_361,0.3504,0.0447,0.3256
2025-12-03T17:25:31.331210,REQ_361,0.3504,0.0447,0.3256
2025-12-03T17:25:31.780275,REQ_366,0.3473,0.0425,0.3173
2025-12-03T17:25:31.834214,REQ_366,0.3473,0.0425,0.3173
2025-12-03T17:25:31.885196,REQ_366,0.3473,0.0425,0.3173
2025-12-03T17:25:31.937242,REQ_366,0.3473,0.0425,0.3173
2025-12-03T17:25:32.281242,REQ_366,0.3473,0.0425,0.3173
2025-12-03T17:25:32.337928,REQ_371,0.3473,0.0436,0.3173
2025-12-03T17:25:32.382833,REQ_371,0.3473,0.0453,0.3173
2025-12-03T17:25:32.433672,REQ_371,0.3473,0.0453,0.3173
2025-12-03T17:25:32.790116,REQ_371,0.3473,0.0453,0.3173
2025-12-03T17:25:32.829361,REQ_371,0.3473,0.0453,0.3173
2025-12-03T17:25:32.879260,REQ_375,0.3473,0.0475,0.3173
2025-12-03T17:25:32.930424,REQ_375,0.3473,0.0475,0.3173
2025-12-03T17:25:33.278253,REQ_375,0.3504,0.0475,0.3220
2025-12-03T17:25:33.319490,REQ_375,0.3504,0.0475,0.3220
2025-12-03T17:25:33.359189,REQ_375,0.3504,0.0475,0.3220
2025-12-03T17:25:33.399388,REQ_377,0.3504,0.0475,0.3220
2025-12-03T17:25:33.726113,REQ_377,0.3504,0.0475,0.3220
2025-12-03T17:25:33.768222,REQ_377,0.3504,0.0475,0.3220
2025-12-03T17:25:33.817330,REQ_377,0.3504,0.0475,0.3220
2025-12-03T17:25:33.870299,REQ_377,0.3504,0.0475,0.3220
2025-12-03T17:25:34.238304,REQ_379,0.3491,0.0453,0.3202
2025-12-03T17:25:34.279172,REQ_379,0.3491,0.0453,0.3202
2025-12-03T17:25:34.319499,REQ_379,0.3491,0.0467,0.3202
2025-12-03T17:25:34.360202,REQ_379,0.3491,0.0481,0.3202
2025-12-03T17:25:34.705057,REQ_379,0.3491,0.0481,0.3202
2025-12-03T17:25:34.753258,REQ_382,0.3491,0.0464,0.3202
2025-12-03T17:25:34.797364,REQ_382,0.3491,0.0464,0.3202
2025-12-03T17:25:34.838083,REQ_382,0.3491,0.0481,0.3202
2025-12-03T17:25:35.193423,REQ_382,0.3491,0.0481,0.3202
2025-12-03T17:25:35.245430,REQ_382,0.3491,0.0481,0.3202
2025-12-03T17:25:35.291519,REQ_388,0.3491,0.0481,0.3202
2025-12-03T17:25:35.342533,REQ_388,0.3491,0.0481,0.3202
2025-12-03T17:25:35.736900,REQ_388,0.3491,0.0481,0.3202
2025-12-03T17:25:35.786333,REQ_388,0.3491,0.0481,0.3202
2025-12-03T17:25:35.832466,REQ_388,0.3491,0.0481,0.3202
2025-12-03T17:25:35.880526,REQ_396,0.3491,0.0425,0.3202
2025-12-03T17:25:36.246360,REQ_396,0.3491,0.0425,0.3202
2025-12-03T17:25:36.292469,REQ_396,0.3491,0.0444,0.3202
2025-12-03T17:25:36.336126,REQ_396,0.3491,0.0444,0.3202
2025-12-03T17:25:36.382236,REQ_396,0.3491,0.0444,0.3202
2025-12-03T17:25:36.738279,REQ_398,0.3491,0.0444,0.3202
2025-12-03T17:25:36.781443,REQ_398,0.3491,0.0444,0.3202
2025-12-03T17:25:36.826075,REQ_398,0.3491,0.0444,0.3202
2025-12-03T17:25:36.870229,REQ_398,0.3491,0.0467,0.3202
