time_step,request_id,vnf_chain,total_destinations,destinations_connected,destinations_failed,total_cpu_consumed,total_bw_consumed,total_mem_consumed,actual_cpu_used,actual_bw_used,actual_mem_used,num_used_nodes,num_used_links,avg_cpu_util_per_node,avg_bw_util_per_link,avg_mem_util_per_node,total_hops,avg_hops_per_dest,fully_deployed,partial_deployed,backup_used,backup_levels,failed_nodes,failure_reasons,deployment_time
40,REQ_179,VNF_8->VNF_7->VNF_4,5,5,0,220.0000,88.0000,90.0000,220.0000,80.0000,90.0000,5,10,0.5500,0.1000,0.3000,11,2.20,True,False,True,"resource_aware,resource_aware",,,0.3759
41,REQ_180,VNF_5->VNF_7->VNF_8,5,5,0,220.0000,88.0000,120.0000,220.0000,80.0000,120.0000,6,10,0.4583,0.1000,0.3333,11,2.20,True,False,True,resource_aware,,,0.3748
42,REQ_185,VNF_6->VNF_7->VNF_3,5,5,0,180.0000,133.0000,120.0000,180.0000,84.0000,120.0000,3,12,0.7500,0.0875,0.6667,19,3.80,True,False,True,"resource_aware,resource_aware,resource_aware,resource_aware",,,0.3799
43,REQ_189,VNF_8->VNF_5->VNF_7,5,5,0,160.0000,84.0000,95.0000,160.0000,78.0000,95.0000,5,13,0.4000,0.0750,0.3167,14,2.80,True,False,True,"smart_greedy,resource_aware",,,0.3842
44,REQ_193,VNF_3->VNF_2->VNF_5,5,5,0,60.0000,64.0000,110.0000,60.0000,60.0000,110.0000,2,15,0.3750,0.0500,0.9167,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.3715
45,REQ_196,VNF_3->VNF_1->VNF_7,5,5,0,135.0000,55.0000,70.0000,135.0000,50.0000,70.0000,4,10,0.4219,0.0625,0.2917,11,2.20,True,False,True,"resource_aware,resource_aware",,,0.3838
46,REQ_202,VNF_1->VNF_3->VNF_5,5,5,0,120.0000,112.0000,140.0000,120.0000,84.0000,140.0000,5,12,0.3000,0.0875,0.4667,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.3849
47,REQ_205,VNF_7->VNF_3->VNF_5,5,5,0,85.0000,48.0000,90.0000,85.0000,44.0000,90.0000,7,11,0.1518,0.0500,0.2143,12,2.40,True,False,True,resource_aware,,,0.3848
48,REQ_208,VNF_7->VNF_4->VNF_5,5,5,0,90.0000,44.0000,70.0000,90.0000,44.0000,70.0000,6,11,0.1875,0.0500,0.1944,11,2.20,True,False,True,"resource_aware,resource_aware",,,0.4001
49,REQ_212,VNF_4->VNF_8->VNF_3,5,5,0,100.0000,108.0000,110.0000,100.0000,72.0000,110.0000,4,12,0.3125,0.0750,0.4583,18,3.60,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.3881
50,REQ_217,VNF_5->VNF_7->VNF_2,5,5,0,105.0000,68.0000,85.0000,105.0000,52.0000,85.0000,4,13,0.3281,0.0500,0.3542,17,3.40,True,False,True,"resource_aware,resource_aware,resource_aware,resource_aware",,,0.3753
51,REQ_224,VNF_5->VNF_4->VNF_8,5,5,0,105.0000,72.0000,105.0000,105.0000,60.0000,105.0000,5,10,0.2625,0.0750,0.3500,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.3812
52,REQ_229,VNF_4->VNF_6->VNF_8,5,5,0,90.0000,52.0000,45.0000,90.0000,52.0000,45.0000,5,13,0.2250,0.0500,0.1500,13,2.60,True,False,False,,,,0.3780
53,REQ_233,VNF_7->VNF_1->VNF_8,5,5,0,170.0000,55.0000,35.0000,170.0000,55.0000,35.0000,5,11,0.4250,0.0625,0.1167,11,2.20,True,False,True,resource_aware,,,0.6319
54,REQ_236,VNF_6->VNF_2->VNF_3,5,5,0,135.0000,70.0000,155.0000,135.0000,70.0000,155.0000,5,10,0.3375,0.0875,0.5167,10,2.00,True,False,True,"smart_greedy,resource_aware",,,0.3907
55,REQ_241,VNF_6->VNF_2->VNF_3,5,5,0,160.0000,72.0000,180.0000,160.0000,72.0000,180.0000,1,9,2.0000,0.1000,3.0000,9,1.80,True,False,True,"resource_aware,resource_aware",,,0.3857
56,REQ_243,VNF_3->VNF_5->VNF_6,5,5,0,100.0000,54.0000,135.0000,100.0000,42.0000,135.0000,4,7,0.3125,0.0750,0.5625,9,1.80,True,False,True,"resource_aware,resource_aware",,,0.3942
57,REQ_246,VNF_1->VNF_6->VNF_8,5,5,0,200.0000,84.0000,55.0000,200.0000,77.0000,55.0000,4,11,0.6250,0.0875,0.2292,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.3774
58,REQ_253,VNF_6->VNF_8->VNF_1,5,5,0,145.0000,60.0000,40.0000,145.0000,40.0000,40.0000,3,8,0.6042,0.0625,0.2222,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.3801
59,REQ_254,VNF_5->VNF_1->VNF_3,5,5,0,70.0000,40.0000,80.0000,70.0000,36.0000,80.0000,4,9,0.2188,0.0500,0.3333,10,2.00,True,False,True,resource_aware,,,0.3976
60,REQ_258,VNF_5->VNF_8->VNF_7,5,5,0,190.0000,105.0000,105.0000,190.0000,84.0000,105.0000,4,12,0.5938,0.0875,0.4375,15,3.00,True,False,True,resource_aware,,,0.3983
61,REQ_265,VNF_5->VNF_1->VNF_3,5,5,0,105.0000,78.0000,125.0000,105.0000,78.0000,125.0000,5,13,0.2625,0.0750,0.4167,13,2.60,True,False,True,"resource_aware,resource_aware",,,0.3766
62,REQ_269,VNF_7->VNF_5->VNF_6,5,5,0,160.0000,114.0000,95.0000,160.0000,84.0000,95.0000,4,14,0.5000,0.0750,0.3958,19,3.80,True,False,True,"resource_aware,resource_aware",,,0.3810
63,REQ_274,VNF_8->VNF_6->VNF_1,5,5,0,170.0000,84.0000,50.0000,170.0000,78.0000,50.0000,6,13,0.3542,0.0750,0.1389,14,2.80,True,False,True,"resource_aware,resource_aware",,,0.3720
64,REQ_278,VNF_6->VNF_3->VNF_4,5,5,0,115.0000,98.0000,130.0000,115.0000,77.0000,130.0000,5,11,0.2875,0.0875,0.4333,14,2.80,True,False,True,"resource_aware,resource_aware",,,0.3728
65,REQ_283,VNF_7->VNF_2->VNF_5,5,5,0,205.0000,80.0000,165.0000,205.0000,80.0000,165.0000,5,10,0.5125,0.1000,0.5500,10,2.00,True,False,True,"smart_greedy,smart_greedy,smart_greedy",,,0.3928
66,REQ_290,VNF_5->VNF_6->VNF_2,5,5,0,85.0000,44.0000,85.0000,85.0000,40.0000,85.0000,3,10,0.3542,0.0500,0.4722,11,2.20,True,False,True,resource_aware,,,0.4007
67,REQ_294,VNF_4->VNF_1->VNF_8,5,5,0,120.0000,50.0000,45.0000,120.0000,40.0000,45.0000,4,8,0.3750,0.0625,0.1875,10,2.00,True,False,True,"resource_aware,resource_aware",,,0.3971
68,REQ_297,VNF_2->VNF_1->VNF_4,5,5,0,170.0000,160.0000,120.0000,170.0000,120.0000,120.0000,4,15,0.5312,0.1000,0.5000,20,4.00,True,False,True,"resource_aware,resource_aware",,,0.3797
69,REQ_303,VNF_7->VNF_6->VNF_3,5,5,0,180.0000,112.0000,120.0000,180.0000,84.0000,120.0000,3,12,0.7500,0.0875,0.6667,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.4028
70,REQ_311,VNF_6->VNF_7->VNF_8,5,5,0,165.0000,70.0000,50.0000,165.0000,55.0000,50.0000,4,11,0.5156,0.0625,0.2083,14,2.80,True,False,True,"resource_aware,resource_aware",,,0.3930
71,REQ_314,VNF_8->VNF_6->VNF_4,5,5,0,185.0000,128.0000,95.0000,185.0000,120.0000,95.0000,4,15,0.5781,0.1000,0.3958,16,3.20,True,False,True,resource_aware,,,0.3771
72,REQ_318,VNF_7->VNF_2->VNF_3,5,5,0,120.0000,65.0000,110.0000,120.0000,45.0000,110.0000,3,9,0.5000,0.0625,0.6111,13,2.60,True,False,True,"resource_aware,resource_aware",,,0.4019
73,REQ_324,VNF_1->VNF_7->VNF_6,5,5,0,195.0000,108.0000,50.0000,195.0000,96.0000,50.0000,4,16,0.6094,0.0750,0.2083,18,3.60,True,False,True,"resource_aware,resource_aware",,,0.4254
74,REQ_325,VNF_3->VNF_2->VNF_5,5,5,0,100.0000,91.0000,190.0000,100.0000,91.0000,190.0000,4,13,0.3125,0.0875,0.7917,13,2.60,True,False,True,"smart_greedy,resource_aware",,,0.4013
75,REQ_330,VNF_2->VNF_7->VNF_5,5,5,0,105.0000,56.0000,85.0000,105.0000,44.0000,85.0000,4,11,0.3281,0.0500,0.3542,14,2.80,True,False,True,"resource_aware,resource_aware",,,0.3957
76,REQ_337,VNF_2->VNF_3->VNF_8,5,5,0,160.0000,96.0000,175.0000,160.0000,96.0000,175.0000,4,12,0.5000,0.1000,0.7292,12,2.40,True,False,True,"smart_greedy,resource_aware",,,0.3923
77,REQ_339,VNF_6->VNF_7->VNF_4,5,5,0,105.0000,44.0000,50.0000,105.0000,40.0000,50.0000,4,10,0.3281,0.0500,0.2083,11,2.20,True,False,True,"resource_aware,resource_aware",,,0.3799
78,REQ_346,VNF_6->VNF_4->VNF_3,5,5,0,135.0000,96.0000,150.0000,135.0000,88.0000,150.0000,3,11,0.5625,0.1000,0.8333,12,2.40,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.3893
79,REQ_349,VNF_8->VNF_1->VNF_6,5,5,0,200.0000,84.0000,55.0000,200.0000,84.0000,55.0000,3,12,0.8333,0.0875,0.3056,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.3786
80,REQ_353,VNF_2->VNF_4->VNF_5,5,5,0,130.0000,112.0000,180.0000,130.0000,104.0000,180.0000,6,13,0.2708,0.1000,0.5000,14,2.80,True,False,True,"smart_greedy,resource_aware",,,0.3823
81,REQ_357,VNF_3->VNF_8->VNF_2,5,5,0,135.0000,112.0000,150.0000,135.0000,84.0000,150.0000,2,12,0.8438,0.0875,1.2500,16,3.20,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.3818
82,REQ_361,VNF_6->VNF_7->VNF_2,5,5,0,120.0000,60.0000,65.0000,120.0000,48.0000,65.0000,5,12,0.3000,0.0500,0.2167,15,3.00,True,False,True,"resource_aware,resource_aware",,,0.3789
83,REQ_366,VNF_2->VNF_6->VNF_8,5,5,0,180.0000,112.0000,105.0000,180.0000,105.0000,105.0000,6,15,0.3750,0.0875,0.2917,16,3.20,True,False,True,resource_aware,,,0.3796
84,REQ_371,VNF_6->VNF_5->VNF_2,5,5,0,125.0000,72.0000,125.0000,125.0000,60.0000,125.0000,3,10,0.5208,0.0750,0.6944,12,2.40,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.3717
85,REQ_375,VNF_3->VNF_4->VNF_7,5,5,0,170.0000,120.0000,145.0000,170.0000,120.0000,145.0000,7,15,0.3036,0.1000,0.3452,15,3.00,True,False,True,"resource_aware,smart_greedy,smart_greedy",,,0.3828
86,REQ_377,VNF_7->VNF_1->VNF_4,5,5,0,165.0000,96.0000,60.0000,165.0000,84.0000,60.0000,6,14,0.3438,0.0750,0.1667,16,3.20,True,False,True,resource_aware,,,0.3865
87,REQ_379,VNF_4->VNF_1->VNF_8,5,5,0,120.0000,85.0000,45.0000,120.0000,60.0000,45.0000,6,12,0.2500,0.0625,0.1250,17,3.40,True,False,True,"resource_aware,resource_aware",,,0.3904
88,REQ_382,VNF_7->VNF_3->VNF_2,5,5,0,145.0000,84.0000,130.0000,145.0000,60.0000,130.0000,3,10,0.6042,0.0750,0.7222,14,2.80,True,False,True,"resource_aware,resource_aware",,,0.3730
89,REQ_388,VNF_6->VNF_3->VNF_2,5,5,0,120.0000,102.0000,130.0000,120.0000,72.0000,130.0000,2,12,0.7500,0.0750,1.0833,17,3.40,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.3754
90,REQ_396,VNF_4->VNF_7->VNF_6,5,5,0,190.0000,105.0000,85.0000,190.0000,98.0000,85.0000,5,14,0.4750,0.0875,0.2833,15,3.00,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.3874
91,REQ_398,VNF_3->VNF_5->VNF_4,5,5,0,95.0000,88.0000,190.0000,95.0000,80.0000,190.0000,5,10,0.2375,0.1000,0.6333,11,2.20,True,False,True,"smart_greedy,resource_aware",,,0.3932
92,REQ_404,VNF_4->VNF_3->VNF_6,5,5,0,135.0000,120.0000,150.0000,135.0000,96.0000,150.0000,5,12,0.3375,0.1000,0.5000,15,3.00,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.3802
93,REQ_407,VNF_3->VNF_4->VNF_1,5,5,0,120.0000,112.0000,115.0000,120.0000,77.0000,115.0000,3,11,0.5000,0.0875,0.6389,16,3.20,True,False,True,"resource_aware,resource_aware,resource_aware,resource_aware",,,0.4280
