time_step,request_id,vnf_chain,total_destinations,destinations_connected,destinations_failed,total_cpu_consumed,total_bw_consumed,total_mem_consumed,actual_cpu_used,actual_bw_used,actual_mem_used,num_used_nodes,num_used_links,avg_cpu_util_per_node,avg_bw_util_per_link,avg_mem_util_per_node,total_hops,avg_hops_per_dest,fully_deployed,partial_deployed,backup_used,backup_levels,failed_nodes,failure_reasons,deployment_time
43,REQ_189,VNF_8->VNF_5->VNF_7,5,5,0,160.0000,90.0000,95.0000,160.0000,72.0000,95.0000,3,12,0.6667,0.0750,0.5278,15,3.00,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4367
44,REQ_193,VNF_3->VNF_2->VNF_5,5,5,0,60.0000,56.0000,110.0000,60.0000,48.0000,110.0000,4,12,0.1875,0.0500,0.4583,14,2.80,True,False,True,"resource_aware,resource_aware",,,0.5160
45,REQ_196,VNF_3->VNF_1->VNF_7,5,5,0,135.0000,80.0000,70.0000,135.0000,60.0000,70.0000,5,12,0.3375,0.0625,0.2333,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.4362
46,REQ_202,VNF_1->VNF_3->VNF_5,5,5,0,120.0000,70.0000,140.0000,120.0000,70.0000,140.0000,4,10,0.3750,0.0875,0.5833,10,2.00,True,False,True,resource_aware,,,0.4021
47,REQ_205,VNF_7->VNF_3->VNF_5,5,5,0,85.0000,64.0000,90.0000,85.0000,56.0000,90.0000,4,14,0.2656,0.0500,0.3750,16,3.20,True,False,True,resource_aware,,,1.4536
48,REQ_208,VNF_7->VNF_4->VNF_5,5,5,0,90.0000,40.0000,70.0000,90.0000,36.0000,70.0000,6,9,0.1875,0.0500,0.1944,10,2.00,True,False,True,resource_aware,,,0.4347
49,REQ_212,VNF_4->VNF_8->VNF_3,5,5,0,100.0000,108.0000,110.0000,100.0000,102.0000,110.0000,5,17,0.2500,0.0750,0.3667,18,3.60,True,False,True,resource_aware,,,0.4055
50,REQ_217,VNF_5->VNF_7->VNF_2,5,5,0,105.0000,64.0000,85.0000,105.0000,64.0000,85.0000,6,16,0.2188,0.0500,0.2361,16,3.20,True,False,False,,,,0.3938
51,REQ_224,VNF_5->VNF_4->VNF_8,5,5,0,105.0000,60.0000,105.0000,105.0000,54.0000,105.0000,5,9,0.2625,0.0750,0.3500,10,2.00,True,False,True,"resource_aware,resource_aware",,,0.3910
52,REQ_229,VNF_4->VNF_6->VNF_8,5,5,0,90.0000,48.0000,45.0000,90.0000,48.0000,45.0000,4,12,0.2812,0.0500,0.1875,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.4080
53,REQ_233,VNF_7->VNF_1->VNF_8,5,5,0,170.0000,65.0000,35.0000,170.0000,55.0000,35.0000,4,11,0.5312,0.0625,0.1458,13,2.60,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.6571
54,REQ_236,VNF_6->VNF_2->VNF_3,5,5,0,135.0000,77.0000,155.0000,135.0000,70.0000,155.0000,4,10,0.4219,0.0875,0.6458,11,2.20,True,False,True,resource_aware,,,0.3896
55,REQ_241,VNF_6->VNF_2->VNF_3,5,5,0,160.0000,120.0000,180.0000,160.0000,104.0000,180.0000,4,13,0.5000,0.1000,0.7500,15,3.00,True,False,True,"smart_greedy,resource_aware",,,0.4015
56,REQ_243,VNF_3->VNF_5->VNF_6,5,5,0,100.0000,66.0000,135.0000,100.0000,60.0000,135.0000,6,10,0.2083,0.0750,0.3750,11,2.20,True,False,True,resource_aware,,,0.3974
57,REQ_246,VNF_1->VNF_6->VNF_8,5,5,0,200.0000,91.0000,55.0000,200.0000,77.0000,55.0000,4,11,0.6250,0.0875,0.2292,13,2.60,True,False,True,"resource_aware,resource_aware",,,0.4108
58,REQ_253,VNF_6->VNF_8->VNF_1,5,5,0,145.0000,50.0000,40.0000,145.0000,40.0000,40.0000,4,8,0.4531,0.0625,0.1667,10,2.00,True,False,True,"resource_aware,resource_aware",,,0.3875
