timestamp,request_id,cpu_utilization,bw_utilization,mem_utilization,num_used_nodes,num_used_links
2025-12-04T19:47:31.028006,REQ_18,0.1083,0.5000,0.1167,3,2
2025-12-04T19:47:31.395771,REQ_18,0.2167,0.5000,0.2333,3,3
2025-12-04T19:47:31.395771,REQ_18,0.2437,0.5000,0.2625,4,8
2025-12-04T19:47:31.396749,REQ_18,0.3250,0.5000,0.3500,4,9
2025-12-04T19:47:31.396749,REQ_18,0.4062,0.5000,0.4375,4,11
2025-12-04T19:47:31.430074,REQ_22,0.1125,0.5000,0.0722,3,5
2025-12-04T19:47:31.431052,REQ_22,0.2250,0.5000,0.1444,3,6
2025-12-04T19:47:31.431052,REQ_22,0.3375,0.5000,0.2167,3,7
2025-12-04T19:47:31.432028,REQ_22,0.4500,0.5000,0.2889,3,8
2025-12-04T19:47:31.432028,REQ_22,0.5625,0.5000,0.3611,3,10
2025-12-04T19:47:31.542150,REQ_51,0.0833,0.4000,0.0778,3,2
2025-12-04T19:47:31.542150,REQ_51,0.1667,0.4000,0.1556,3,4
2025-12-04T19:47:31.543132,REQ_51,0.2500,0.4000,0.2333,3,5
2025-12-04T19:47:31.543132,REQ_51,0.2500,0.4000,0.2333,4,7
2025-12-04T19:47:31.544138,REQ_51,0.3125,0.4000,0.2917,4,12
2025-12-04T19:47:31.575026,REQ_61,0.0542,0.4000,0.1000,3,5
2025-12-04T19:47:31.576005,REQ_61,0.1083,0.4000,0.2000,3,6
2025-12-04T19:47:31.576005,REQ_61,0.1625,0.4000,0.3000,3,7
2025-12-04T19:47:31.576980,REQ_61,0.2167,0.4000,0.4000,3,9
2025-12-04T19:47:31.576980,REQ_61,0.2708,0.4000,0.5000,3,11
2025-12-04T19:47:31.680840,REQ_85,0.1083,0.5000,0.0889,3,4
2025-12-04T19:47:31.680840,REQ_85,0.2167,0.5000,0.1778,3,5
2025-12-04T19:47:31.681816,REQ_85,0.3250,0.5000,0.2667,3,6
2025-12-04T19:47:31.681816,REQ_85,0.3250,0.5000,0.2667,4,9
2025-12-04T19:47:31.681816,REQ_85,0.4062,0.5000,0.3333,4,12
2025-12-04T19:47:31.746054,REQ_123,0.1000,0.5000,0.0889,3,2
2025-12-04T19:47:31.747030,REQ_123,0.2000,0.5000,0.1778,3,4
2025-12-04T19:47:31.747030,REQ_123,0.3000,0.5000,0.2667,3,5
2025-12-04T19:47:31.747030,REQ_123,0.3000,0.5000,0.2667,4,8
2025-12-04T19:47:31.748006,REQ_123,0.3000,0.5000,0.2667,5,10
2025-12-04T19:47:31.768102,REQ_127,0.0958,0.5000,0.0778,3,3
2025-12-04T19:47:31.768102,REQ_127,0.1917,0.5000,0.1556,3,4
2025-12-04T19:47:32.321068,REQ_127,0.2875,0.5000,0.2333,3,8
2025-12-04T19:47:32.321068,REQ_127,0.2875,0.5000,0.2333,4,9
2025-12-04T19:47:32.322045,REQ_127,0.3594,0.5000,0.2917,4,14
2025-12-04T19:47:32.367855,REQ_141,0.0833,0.4000,0.0556,3,4
2025-12-04T19:47:32.367855,REQ_141,0.1667,0.4000,0.1111,3,5
2025-12-04T19:47:32.368832,REQ_141,0.2500,0.4000,0.1667,3,10
2025-12-04T19:47:32.646088,REQ_141,0.3333,0.4000,0.2222,3,11
2025-12-04T19:47:32.647068,REQ_141,0.3125,0.4000,0.2083,4,14
2025-12-04T19:47:32.747076,REQ_170,0.0958,0.5000,0.0778,3,4
