time_step,request_id,vnf_chain,total_destinations,destinations_connected,destinations_failed,total_cpu_consumed,total_bw_consumed,total_mem_consumed,actual_cpu_used,actual_bw_used,actual_mem_used,num_used_nodes,num_used_links,avg_cpu_util_per_node,avg_bw_util_per_link,avg_mem_util_per_node,total_hops,avg_hops_per_dest,fully_deployed,partial_deployed,backup_used,backup_levels,failed_nodes,failure_reasons,deployment_time
26,REQ_116,VNF_7->VNF_6->VNF_2,5,5,0,180.0000,60.0000,90.0000,180.0000,60.0000,90.0000,4,10,0.5625,0.0750,0.3750,10,2.00,True,False,False,,,,0.2572
28,REQ_123,VNF_8->VNF_6->VNF_5,5,5,0,120.0000,60.0000,80.0000,120.0000,60.0000,80.0000,4,12,0.3750,0.0625,0.3333,12,2.40,True,False,False,,,,0.2360
29,REQ_127,VNF_3->VNF_8->VNF_1,5,5,0,115.0000,55.0000,70.0000,115.0000,55.0000,70.0000,4,11,0.3594,0.0625,0.2917,11,2.20,True,False,False,,,,0.2458
30,REQ_131,VNF_2->VNF_5->VNF_3,5,5,0,100.0000,70.0000,190.0000,100.0000,70.0000,190.0000,4,10,0.3125,0.0875,0.7917,10,2.00,True,False,False,,,,0.2529
33,REQ_146,VNF_7->VNF_1->VNF_4,5,5,0,195.0000,98.0000,70.0000,195.0000,98.0000,70.0000,6,14,0.4062,0.0875,0.1944,14,2.80,True,False,True,"resource_aware,resource_aware",,,0.4179
34,REQ_150,VNF_6->VNF_3->VNF_4,5,5,0,80.0000,55.0000,95.0000,80.0000,55.0000,95.0000,4,11,0.2500,0.0625,0.3958,11,2.20,True,False,False,,,,0.3951
35,REQ_156,VNF_3->VNF_1->VNF_7,5,5,0,135.0000,55.0000,70.0000,135.0000,50.0000,70.0000,4,10,0.4219,0.0625,0.2917,11,2.20,True,False,True,resource_aware,,,0.3936
36,REQ_159,VNF_8->VNF_5->VNF_2,5,5,0,90.0000,64.0000,80.0000,90.0000,52.0000,80.0000,8,13,0.1406,0.0500,0.1667,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.4181
37,REQ_165,VNF_6->VNF_5->VNF_8,5,5,0,185.0000,112.0000,125.0000,185.0000,112.0000,125.0000,5,14,0.4625,0.1000,0.4167,14,2.80,True,False,True,resource_aware,,,0.3950
38,REQ_170,VNF_8->VNF_3->VNF_1,5,5,0,115.0000,60.0000,70.0000,115.0000,55.0000,70.0000,4,11,0.3594,0.0625,0.2917,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.4209
39,REQ_177,VNF_4->VNF_7->VNF_5,5,5,0,180.0000,96.0000,135.0000,180.0000,96.0000,135.0000,7,12,0.3214,0.1000,0.3214,12,2.40,True,False,False,,,,0.3931
40,REQ_179,VNF_8->VNF_7->VNF_4,5,5,0,220.0000,112.0000,90.0000,220.0000,88.0000,90.0000,6,11,0.4583,0.1000,0.2500,14,2.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4162
41,REQ_180,VNF_5->VNF_7->VNF_8,5,5,0,220.0000,96.0000,120.0000,220.0000,96.0000,120.0000,7,12,0.3929,0.1000,0.2857,12,2.40,True,False,False,,,,0.3910
42,REQ_185,VNF_6->VNF_7->VNF_3,5,5,0,180.0000,112.0000,120.0000,180.0000,84.0000,120.0000,3,12,0.7500,0.0875,0.6667,16,3.20,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4344
43,REQ_189,VNF_8->VNF_5->VNF_7,5,5,0,160.0000,84.0000,95.0000,160.0000,84.0000,95.0000,7,14,0.2857,0.0750,0.2262,14,2.80,True,False,False,,,,0.4237
44,REQ_193,VNF_3->VNF_2->VNF_5,5,5,0,60.0000,84.0000,110.0000,60.0000,68.0000,110.0000,5,17,0.1500,0.0500,0.3667,21,4.20,True,False,True,"resource_aware,resource_aware",,,0.4290
45,REQ_196,VNF_3->VNF_1->VNF_7,5,5,0,135.0000,65.0000,70.0000,135.0000,55.0000,70.0000,6,11,0.2812,0.0625,0.1944,13,2.60,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4009
46,REQ_202,VNF_1->VNF_3->VNF_5,5,5,0,120.0000,105.0000,140.0000,120.0000,91.0000,140.0000,4,13,0.3750,0.0875,0.5833,15,3.00,True,False,True,"resource_aware,resource_aware",,,0.4259
47,REQ_205,VNF_7->VNF_3->VNF_5,5,5,0,85.0000,52.0000,90.0000,85.0000,40.0000,90.0000,4,10,0.2656,0.0500,0.3750,13,2.60,True,False,True,"resource_aware,resource_aware",,,0.4111
48,REQ_208,VNF_7->VNF_4->VNF_5,5,5,0,90.0000,60.0000,70.0000,90.0000,52.0000,70.0000,5,13,0.2250,0.0500,0.2333,15,3.00,True,False,True,"resource_aware,resource_aware",,,0.4280
49,REQ_212,VNF_4->VNF_8->VNF_3,5,5,0,100.0000,96.0000,110.0000,100.0000,90.0000,110.0000,6,15,0.2083,0.0750,0.3056,16,3.20,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4020
