time_step,request_id,vnf_chain,total_destinations,destinations_connected,destinations_failed,total_cpu_consumed,total_bw_consumed,total_mem_consumed,actual_cpu_used,actual_bw_used,actual_mem_used,num_used_nodes,num_used_links,avg_cpu_util_per_node,avg_bw_util_per_link,avg_mem_util_per_node,total_hops,avg_hops_per_dest,fully_deployed,partial_deployed,backup_used,backup_levels,failed_nodes,failure_reasons,deployment_time
48,REQ_208,VNF_7->VNF_4->VNF_5,5,5,0,90.0000,48.0000,70.0000,90.0000,44.0000,70.0000,5,11,0.2250,0.0500,0.2333,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.4166
49,REQ_212,VNF_4->VNF_8->VNF_3,5,5,0,100.0000,72.0000,110.0000,100.0000,66.0000,110.0000,3,11,0.4167,0.0750,0.6111,12,2.40,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4281
50,REQ_217,VNF_5->VNF_7->VNF_2,5,5,0,105.0000,48.0000,85.0000,105.0000,40.0000,85.0000,3,10,0.4375,0.0500,0.4722,12,2.40,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4222
51,REQ_224,VNF_5->VNF_4->VNF_8,5,5,0,105.0000,78.0000,105.0000,105.0000,72.0000,105.0000,5,12,0.2625,0.0750,0.3500,13,2.60,True,False,True,"resource_aware,resource_aware",,,0.4068
52,REQ_229,VNF_4->VNF_6->VNF_8,5,5,0,90.0000,60.0000,45.0000,90.0000,44.0000,45.0000,5,11,0.2250,0.0500,0.1500,15,3.00,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4124
53,REQ_233,VNF_7->VNF_1->VNF_8,5,5,0,170.0000,60.0000,35.0000,170.0000,55.0000,35.0000,5,11,0.4250,0.0625,0.1167,12,2.40,True,False,True,"smart_greedy,resource_aware",,,0.6950
54,REQ_236,VNF_6->VNF_2->VNF_3,5,5,0,135.0000,70.0000,155.0000,135.0000,63.0000,155.0000,5,9,0.3375,0.0875,0.5167,10,2.00,True,False,True,"smart_greedy,resource_aware",,,0.4253
55,REQ_241,VNF_6->VNF_2->VNF_3,5,5,0,160.0000,96.0000,180.0000,160.0000,80.0000,180.0000,1,10,2.0000,0.1000,3.0000,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.4236
56,REQ_243,VNF_3->VNF_5->VNF_6,5,5,0,100.0000,60.0000,135.0000,100.0000,54.0000,135.0000,4,9,0.3125,0.0750,0.5625,10,2.00,True,False,True,resource_aware,,,0.4092
57,REQ_246,VNF_1->VNF_6->VNF_8,5,5,0,200.0000,77.0000,55.0000,200.0000,70.0000,55.0000,3,10,0.8333,0.0875,0.3056,11,2.20,True,False,True,"resource_aware,resource_aware,resource_aware,resource_aware",,,0.4099
58,REQ_253,VNF_6->VNF_8->VNF_1,5,5,0,145.0000,50.0000,40.0000,145.0000,40.0000,40.0000,2,8,0.9062,0.0625,0.3333,10,2.00,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4349
59,REQ_254,VNF_5->VNF_1->VNF_3,5,5,0,70.0000,48.0000,80.0000,70.0000,40.0000,80.0000,2,10,0.4375,0.0500,0.6667,12,2.40,True,False,True,"resource_aware,resource_aware,resource_aware,resource_aware",,,0.4211
60,REQ_258,VNF_5->VNF_8->VNF_7,5,5,0,190.0000,119.0000,105.0000,190.0000,84.0000,105.0000,5,12,0.4750,0.0875,0.3500,17,3.40,True,False,True,"smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4157
61,REQ_265,VNF_5->VNF_1->VNF_3,5,5,0,105.0000,72.0000,125.0000,105.0000,60.0000,125.0000,5,10,0.2625,0.0750,0.4167,12,2.40,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4139
62,REQ_269,VNF_7->VNF_5->VNF_6,5,5,0,160.0000,114.0000,95.0000,160.0000,60.0000,95.0000,3,10,0.6667,0.0750,0.5278,19,3.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4249
63,REQ_274,VNF_8->VNF_6->VNF_1,5,5,0,170.0000,108.0000,50.0000,170.0000,96.0000,50.0000,4,16,0.5312,0.0750,0.2083,18,3.60,True,False,True,"resource_aware,resource_aware",,,0.4149
64,REQ_278,VNF_6->VNF_3->VNF_4,5,5,0,115.0000,70.0000,130.0000,115.0000,56.0000,130.0000,5,8,0.2875,0.0875,0.4333,10,2.00,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4040
65,REQ_283,VNF_7->VNF_2->VNF_5,5,5,0,205.0000,80.0000,165.0000,205.0000,80.0000,165.0000,7,10,0.3661,0.1000,0.3929,10,2.00,True,False,True,"smart_greedy,smart_greedy,smart_greedy,smart_greedy,resource_aware",,,0.4080
66,REQ_290,VNF_5->VNF_6->VNF_2,5,5,0,85.0000,48.0000,85.0000,85.0000,44.0000,85.0000,6,11,0.1771,0.0500,0.2361,12,2.40,True,False,True,resource_aware,,,0.4233
67,REQ_294,VNF_4->VNF_1->VNF_8,5,5,0,120.0000,60.0000,45.0000,120.0000,50.0000,45.0000,3,10,0.5000,0.0625,0.2500,12,2.40,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4051
68,REQ_297,VNF_2->VNF_1->VNF_4,5,5,0,170.0000,128.0000,120.0000,170.0000,96.0000,120.0000,6,12,0.3542,0.1000,0.3333,16,3.20,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4098
69,REQ_303,VNF_7->VNF_6->VNF_3,5,5,0,180.0000,98.0000,120.0000,180.0000,84.0000,120.0000,3,12,0.7500,0.0875,0.6667,14,2.80,True,False,True,"resource_aware,resource_aware,smart_greedy",,,0.4072
70,REQ_311,VNF_6->VNF_7->VNF_8,5,5,0,165.0000,60.0000,50.0000,165.0000,45.0000,50.0000,3,9,0.6875,0.0625,0.2778,12,2.40,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4068
71,REQ_314,VNF_8->VNF_6->VNF_4,5,5,0,185.0000,80.0000,95.0000,185.0000,80.0000,95.0000,5,10,0.4625,0.1000,0.3167,10,2.00,True,False,True,"smart_greedy,smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4178
72,REQ_318,VNF_7->VNF_2->VNF_3,5,5,0,120.0000,65.0000,110.0000,120.0000,60.0000,110.0000,4,12,0.3750,0.0625,0.4583,13,2.60,True,False,True,"smart_greedy,resource_aware",,,0.4135
73,REQ_324,VNF_1->VNF_7->VNF_6,5,5,0,195.0000,72.0000,50.0000,195.0000,66.0000,50.0000,6,11,0.4062,0.0750,0.1389,12,2.40,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4484
74,REQ_325,VNF_3->VNF_2->VNF_5,5,5,0,100.0000,98.0000,190.0000,100.0000,91.0000,190.0000,4,13,0.3125,0.0875,0.7917,14,2.80,True,False,True,"smart_greedy,resource_aware",,,0.4144
75,REQ_330,VNF_2->VNF_7->VNF_5,5,5,0,105.0000,44.0000,85.0000,105.0000,44.0000,85.0000,4,11,0.3281,0.0500,0.3542,11,2.20,True,False,True,resource_aware,,,0.4169
76,REQ_337,VNF_2->VNF_3->VNF_8,5,5,0,160.0000,104.0000,175.0000,160.0000,96.0000,175.0000,4,12,0.5000,0.1000,0.7292,13,2.60,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4368
77,REQ_339,VNF_6->VNF_7->VNF_4,5,5,0,105.0000,32.0000,50.0000,105.0000,28.0000,50.0000,4,7,0.3281,0.0500,0.2083,8,1.60,True,False,True,"smart_greedy,resource_aware",,,0.4157
78,REQ_346,VNF_6->VNF_4->VNF_3,5,5,0,135.0000,96.0000,150.0000,135.0000,88.0000,150.0000,5,11,0.3375,0.1000,0.5000,12,2.40,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.5204
79,REQ_349,VNF_8->VNF_1->VNF_6,5,5,0,200.0000,84.0000,55.0000,200.0000,70.0000,55.0000,3,10,0.8333,0.0875,0.3056,12,2.40,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.5561
80,REQ_353,VNF_2->VNF_4->VNF_5,5,5,0,130.0000,88.0000,180.0000,130.0000,88.0000,180.0000,2,11,0.8125,0.1000,1.5000,11,2.20,True,False,True,"resource_aware,resource_aware",,,0.4920
81,REQ_357,VNF_3->VNF_8->VNF_2,5,5,0,135.0000,70.0000,150.0000,135.0000,63.0000,150.0000,3,9,0.5625,0.0875,0.8333,10,2.00,True,False,True,"smart_greedy,resource_aware",,,0.5612
82,REQ_361,VNF_6->VNF_7->VNF_2,5,5,0,120.0000,56.0000,65.0000,120.0000,44.0000,65.0000,3,11,0.5000,0.0500,0.3611,14,2.80,True,False,True,"resource_aware,resource_aware",,,0.4688
83,REQ_366,VNF_2->VNF_6->VNF_8,5,5,0,180.0000,98.0000,105.0000,180.0000,84.0000,105.0000,3,12,0.7500,0.0875,0.5833,14,2.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4669
84,REQ_371,VNF_6->VNF_5->VNF_2,5,5,0,125.0000,54.0000,125.0000,125.0000,48.0000,125.0000,2,8,0.7812,0.0750,1.0417,9,1.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4611
85,REQ_375,VNF_3->VNF_4->VNF_7,5,5,0,170.0000,112.0000,145.0000,170.0000,80.0000,145.0000,2,10,1.0625,0.1000,1.2083,14,2.80,True,False,True,"smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4644
86,REQ_377,VNF_7->VNF_1->VNF_4,5,5,0,165.0000,84.0000,60.0000,165.0000,60.0000,60.0000,3,10,0.6875,0.0750,0.3333,14,2.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.5403
87,REQ_379,VNF_4->VNF_1->VNF_8,5,5,0,120.0000,80.0000,45.0000,120.0000,75.0000,45.0000,6,15,0.2500,0.0625,0.1250,16,3.20,True,False,True,resource_aware,,,0.5890
88,REQ_382,VNF_7->VNF_3->VNF_2,5,5,0,145.0000,78.0000,130.0000,145.0000,66.0000,130.0000,3,11,0.6042,0.0750,0.7222,13,2.60,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4591
89,REQ_388,VNF_6->VNF_3->VNF_2,5,5,0,120.0000,72.0000,130.0000,120.0000,60.0000,130.0000,5,10,0.3000,0.0750,0.4333,12,2.40,True,False,True,"smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4669
90,REQ_396,VNF_4->VNF_7->VNF_6,5,5,0,190.0000,140.0000,85.0000,190.0000,126.0000,85.0000,8,18,0.2969,0.0875,0.1771,20,4.00,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4602
91,REQ_398,VNF_3->VNF_5->VNF_4,5,5,0,95.0000,152.0000,190.0000,95.0000,112.0000,190.0000,5,14,0.2375,0.1000,0.6333,19,3.80,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4658
92,REQ_404,VNF_4->VNF_3->VNF_6,5,5,0,135.0000,128.0000,150.0000,135.0000,72.0000,150.0000,3,9,0.5625,0.1000,0.8333,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.4563
93,REQ_407,VNF_3->VNF_4->VNF_1,5,5,0,120.0000,84.0000,115.0000,120.0000,77.0000,115.0000,5,11,0.3000,0.0875,0.3833,12,2.40,True,False,True,"smart_greedy,resource_aware,resource_aware,resource_aware",,,0.5111
94,REQ_413,VNF_7->VNF_5->VNF_6,5,5,0,160.0000,84.0000,95.0000,160.0000,84.0000,95.0000,4,14,0.5000,0.0750,0.3958,14,2.80,True,False,True,"smart_greedy,resource_aware",,,0.4733
95,REQ_420,VNF_8->VNF_7->VNF_6,5,5,0,190.0000,108.0000,60.0000,190.0000,66.0000,60.0000,5,11,0.4750,0.0750,0.2000,18,3.60,True,False,True,"smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4681
96,REQ_424,VNF_3->VNF_2->VNF_5,5,5,0,60.0000,56.0000,110.0000,60.0000,36.0000,110.0000,4,9,0.1875,0.0500,0.4583,14,2.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4669
97,REQ_431,VNF_7->VNF_3->VNF_1,5,5,0,160.0000,66.0000,90.0000,160.0000,54.0000,90.0000,4,9,0.5000,0.0750,0.3750,11,2.20,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4651
98,REQ_435,VNF_3->VNF_7->VNF_8,5,5,0,180.0000,70.0000,115.0000,180.0000,70.0000,115.0000,5,10,0.4500,0.0875,0.3833,10,2.00,True,False,True,"smart_greedy,smart_greedy,smart_greedy,smart_greedy,resource_aware",,,0.4713
99,REQ_439,VNF_7->VNF_2->VNF_3,5,5,0,120.0000,55.0000,110.0000,120.0000,45.0000,110.0000,2,9,0.7500,0.0625,0.9167,11,2.20,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4619
100,REQ_445,VNF_6->VNF_1->VNF_4,5,5,0,140.0000,60.0000,60.0000,140.0000,48.0000,60.0000,3,8,0.5833,0.0750,0.3333,10,2.00,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4694
101,REQ_448,VNF_6->VNF_3->VNF_4,5,5,0,115.0000,84.0000,130.0000,115.0000,77.0000,130.0000,4,11,0.3594,0.0875,0.5417,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.4635
102,REQ_456,VNF_2->VNF_7->VNF_8,5,5,0,210.0000,84.0000,105.0000,210.0000,77.0000,105.0000,5,11,0.5250,0.0875,0.3500,12,2.40,True,False,True,"smart_greedy,smart_greedy,resource_aware,resource_aware,smart_greedy",,,0.4742
103,REQ_460,VNF_7->VNF_2->VNF_8,5,5,0,125.0000,56.0000,60.0000,125.0000,40.0000,60.0000,4,10,0.3906,0.0500,0.2500,14,2.80,True,False,True,"resource_aware,resource_aware",,,0.4629
104,REQ_464,VNF_4->VNF_3->VNF_6,5,5,0,135.0000,104.0000,150.0000,135.0000,104.0000,150.0000,6,13,0.2812,0.1000,0.4167,13,2.60,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4661
105,REQ_467,VNF_4->VNF_1->VNF_6,5,5,0,90.0000,48.0000,40.0000,90.0000,40.0000,40.0000,3,10,0.3750,0.0500,0.2222,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.4633
106,REQ_473,VNF_1->VNF_8->VNF_7,5,5,0,230.0000,84.0000,55.0000,230.0000,84.0000,55.0000,6,12,0.4792,0.0875,0.1528,12,2.40,True,False,True,"smart_greedy,smart_greedy,smart_greedy",,,0.4794
107,REQ_476,VNF_4->VNF_6->VNF_2,5,5,0,100.0000,90.0000,90.0000,100.0000,55.0000,90.0000,4,11,0.3125,0.0625,0.3750,18,3.60,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4664
108,REQ_482,VNF_3->VNF_8->VNF_4,5,5,0,135.0000,72.0000,145.0000,135.0000,56.0000,145.0000,4,7,0.4219,0.1000,0.6042,9,1.80,True,False,True,"smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4554
109,REQ_486,VNF_4->VNF_2->VNF_3,5,5,0,55.0000,44.0000,95.0000,55.0000,40.0000,95.0000,3,10,0.2292,0.0500,0.5278,11,2.20,True,False,True,resource_aware,,,0.4574
110,REQ_491,VNF_8->VNF_3->VNF_6,5,5,0,150.0000,84.0000,115.0000,150.0000,77.0000,115.0000,3,11,0.6250,0.0875,0.6389,12,2.40,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4539
112,REQ_494,VNF_8->VNF_5->VNF_4,5,5,0,125.0000,98.0000,115.0000,125.0000,77.0000,115.0000,6,11,0.2604,0.0875,0.3194,14,2.80,True,False,True,"smart_greedy,smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4579
113,REQ_500,VNF_8->VNF_7->VNF_3,5,5,0,135.0000,40.0000,80.0000,135.0000,30.0000,80.0000,2,6,0.8438,0.0625,0.6667,8,1.60,True,False,True,"resource_aware,resource_aware,resource_aware,resource_aware",,,0.4504
114,REQ_504,VNF_3->VNF_8->VNF_5,5,5,0,90.0000,70.0000,110.0000,90.0000,50.0000,110.0000,5,10,0.2250,0.0625,0.3667,14,2.80,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4951
115,REQ_507,VNF_3->VNF_6->VNF_8,5,5,0,85.0000,72.0000,65.0000,85.0000,48.0000,65.0000,4,12,0.2656,0.0500,0.2708,18,3.60,True,False,True,"resource_aware,resource_aware",,,0.4641
116,REQ_512,VNF_3->VNF_4->VNF_7,5,5,0,80.0000,56.0000,75.0000,80.0000,56.0000,75.0000,5,14,0.2000,0.0500,0.2500,14,2.80,True,False,False,,,,0.4735
117,REQ_513,VNF_8->VNF_1->VNF_6,5,5,0,145.0000,75.0000,40.0000,145.0000,60.0000,40.0000,4,12,0.4531,0.0625,0.1667,15,3.00,True,False,True,"resource_aware,resource_aware",,,0.4611
118,REQ_515,VNF_7->VNF_3->VNF_5,5,5,0,110.0000,55.0000,110.0000,110.0000,45.0000,110.0000,2,9,0.6875,0.0625,0.9167,11,2.20,True,False,True,"resource_aware,resource_aware,resource_aware,resource_aware",,,0.4610
119,REQ_523,VNF_3->VNF_4->VNF_8,5,5,0,135.0000,104.0000,145.0000,135.0000,104.0000,145.0000,4,13,0.4219,0.1000,0.6042,13,2.60,True,False,True,"smart_greedy,resource_aware",,,0.4570
120,REQ_527,VNF_2->VNF_6->VNF_4,5,5,0,125.0000,66.0000,100.0000,125.0000,60.0000,100.0000,4,10,0.3906,0.0750,0.4167,11,2.20,True,False,True,resource_aware,,,0.4674
121,REQ_530,VNF_6->VNF_7->VNF_8,5,5,0,165.0000,70.0000,50.0000,165.0000,60.0000,50.0000,4,12,0.5156,0.0625,0.2083,14,2.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4600
122,REQ_539,VNF_8->VNF_2->VNF_3,5,5,0,120.0000,72.0000,130.0000,120.0000,66.0000,130.0000,1,11,1.5000,0.0750,2.1667,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.4639
123,REQ_544,VNF_8->VNF_3->VNF_7,5,5,0,105.0000,56.0000,65.0000,105.0000,48.0000,65.0000,2,12,0.6562,0.0500,0.5417,14,2.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4486
124,REQ_546,VNF_2->VNF_4->VNF_1,5,5,0,130.0000,72.0000,90.0000,130.0000,66.0000,90.0000,3,11,0.5417,0.0750,0.5000,12,2.40,True,False,True,"smart_greedy,resource_aware",,,0.4620
125,REQ_553,VNF_6->VNF_8->VNF_2,5,5,0,210.0000,128.0000,125.0000,210.0000,96.0000,125.0000,6,12,0.4375,0.1000,0.3472,16,3.20,True,False,True,"smart_greedy,smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4518
126,REQ_558,VNF_8->VNF_7->VNF_6,5,5,0,260.0000,104.0000,80.0000,260.0000,96.0000,80.0000,5,12,0.6500,0.1000,0.2667,13,2.60,True,False,True,"smart_greedy,smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4793
127,REQ_561,VNF_5->VNF_6->VNF_8,5,5,0,185.0000,112.0000,125.0000,185.0000,80.0000,125.0000,2,10,1.1562,0.1000,1.0417,14,2.80,True,False,True,"resource_aware,resource_aware,resource_aware,resource_aware,resource_aware",,,0.4589
128,REQ_568,VNF_3->VNF_8->VNF_4,5,5,0,135.0000,88.0000,145.0000,135.0000,80.0000,145.0000,5,10,0.3375,0.1000,0.4833,11,2.20,True,False,True,"smart_greedy,resource_aware",,,0.4548
129,REQ_572,VNF_3->VNF_6->VNF_5,5,5,0,85.0000,65.0000,115.0000,85.0000,60.0000,115.0000,2,12,0.5312,0.0625,0.9583,13,2.60,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4570
130,REQ_578,VNF_8->VNF_6->VNF_7,5,5,0,225.0000,42.0000,70.0000,225.0000,42.0000,70.0000,5,6,0.5625,0.0875,0.2333,6,1.20,True,False,True,"smart_greedy,smart_greedy,smart_greedy,smart_greedy,smart_greedy",,,0.4577
131,REQ_584,VNF_3->VNF_6->VNF_8,5,5,0,175.0000,128.0000,135.0000,175.0000,96.0000,135.0000,4,12,0.5469,0.1000,0.5625,16,3.20,True,False,True,"smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4563
132,REQ_588,VNF_3->VNF_2->VNF_5,5,5,0,100.0000,91.0000,190.0000,100.0000,77.0000,190.0000,5,11,0.2500,0.0875,0.6333,13,2.60,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4526
133,REQ_592,VNF_4->VNF_5->VNF_8,5,5,0,125.0000,98.0000,115.0000,125.0000,77.0000,115.0000,2,11,0.7812,0.0875,0.9583,14,2.80,True,False,True,"resource_aware,resource_aware,resource_aware,resource_aware,resource_aware",,,0.4595
