time_step,request_id,vnf_chain,total_destinations,destinations_connected,destinations_failed,total_cpu_consumed,total_bw_consumed,total_mem_consumed,actual_cpu_used,actual_bw_used,actual_mem_used,num_used_nodes,num_used_links,avg_cpu_util_per_node,avg_bw_util_per_link,avg_mem_util_per_node,total_hops,avg_hops_per_dest,fully_deployed,partial_deployed,backup_used,backup_levels,failed_nodes,failure_reasons,deployment_time
78,REQ_346,VNF_6->VNF_4->VNF_3,5,5,0,135.0000,112.0000,150.0000,135.0000,104.0000,150.0000,7,13,0.2411,0.1000,0.3571,14,2.80,True,False,True,"smart_greedy,smart_greedy",,,0.4580
79,REQ_349,VNF_8->VNF_1->VNF_6,5,5,0,200.0000,84.0000,55.0000,200.0000,63.0000,55.0000,2,9,1.2500,0.0875,0.4583,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.4550
80,REQ_353,VNF_2->VNF_4->VNF_5,5,5,0,130.0000,144.0000,180.0000,130.0000,96.0000,180.0000,4,12,0.4062,0.1000,0.7500,18,3.60,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4459
81,REQ_357,VNF_3->VNF_8->VNF_2,5,5,0,135.0000,119.0000,150.0000,135.0000,98.0000,150.0000,5,14,0.3375,0.0875,0.5000,17,3.40,True,False,True,"resource_aware,resource_aware",,,0.4524
82,REQ_361,VNF_6->VNF_7->VNF_2,5,5,0,120.0000,48.0000,65.0000,120.0000,44.0000,65.0000,3,11,0.5000,0.0500,0.3611,12,2.40,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4513
83,REQ_366,VNF_2->VNF_6->VNF_8,5,5,0,180.0000,119.0000,105.0000,180.0000,91.0000,105.0000,3,13,0.7500,0.0875,0.5833,17,3.40,True,False,True,"resource_aware,resource_aware",,,0.4597
84,REQ_371,VNF_6->VNF_5->VNF_2,5,5,0,125.0000,90.0000,125.0000,125.0000,78.0000,125.0000,3,13,0.5208,0.0750,0.6944,15,3.00,True,False,True,resource_aware,,,0.4615
85,REQ_375,VNF_3->VNF_4->VNF_7,5,5,0,170.0000,80.0000,145.0000,170.0000,72.0000,145.0000,5,9,0.4250,0.1000,0.4833,10,2.00,True,False,True,"smart_greedy,smart_greedy,smart_greedy,smart_greedy,smart_greedy",,,0.4679
86,REQ_377,VNF_7->VNF_1->VNF_4,5,5,0,165.0000,84.0000,60.0000,165.0000,84.0000,60.0000,3,14,0.6875,0.0750,0.3333,14,2.80,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.5358
87,REQ_379,VNF_4->VNF_1->VNF_8,5,5,0,120.0000,60.0000,45.0000,120.0000,55.0000,45.0000,1,11,1.5000,0.0625,0.7500,12,2.40,True,False,True,resource_aware,,,0.4870
88,REQ_382,VNF_7->VNF_3->VNF_2,5,5,0,145.0000,90.0000,130.0000,145.0000,84.0000,130.0000,4,14,0.4531,0.0750,0.5417,15,3.00,True,False,True,resource_aware,,,0.5258
89,REQ_388,VNF_6->VNF_3->VNF_2,5,5,0,120.0000,78.0000,130.0000,120.0000,72.0000,130.0000,3,12,0.5000,0.0750,0.7222,13,2.60,True,False,True,resource_aware,,,0.4711
90,REQ_396,VNF_4->VNF_7->VNF_6,5,5,0,190.0000,91.0000,85.0000,190.0000,91.0000,85.0000,1,13,2.3750,0.0875,1.4167,13,2.60,True,False,False,,,,0.5999
91,REQ_398,VNF_3->VNF_5->VNF_4,5,5,0,95.0000,80.0000,190.0000,95.0000,72.0000,190.0000,6,9,0.1979,0.1000,0.5278,10,2.00,True,False,True,"smart_greedy,smart_greedy,smart_greedy",,,0.5369
92,REQ_404,VNF_4->VNF_3->VNF_6,5,5,0,135.0000,72.0000,150.0000,135.0000,72.0000,150.0000,5,9,0.3375,0.1000,0.5000,9,1.80,True,False,True,"smart_greedy,smart_greedy,smart_greedy",,,0.4816
93,REQ_407,VNF_3->VNF_4->VNF_1,5,5,0,120.0000,91.0000,115.0000,120.0000,77.0000,115.0000,1,11,1.5000,0.0875,1.9167,13,2.60,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4522
94,REQ_413,VNF_7->VNF_5->VNF_6,5,5,0,160.0000,96.0000,95.0000,160.0000,72.0000,95.0000,3,12,0.6667,0.0750,0.5278,16,3.20,True,False,True,resource_aware,,,0.4471
95,REQ_420,VNF_8->VNF_7->VNF_6,5,5,0,190.0000,78.0000,60.0000,190.0000,72.0000,60.0000,2,12,1.1875,0.0750,0.5000,13,2.60,True,False,True,resource_aware,,,0.4718
96,REQ_424,VNF_3->VNF_2->VNF_5,5,5,0,60.0000,60.0000,110.0000,60.0000,44.0000,110.0000,4,11,0.1875,0.0500,0.4583,15,3.00,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4696
97,REQ_431,VNF_7->VNF_3->VNF_1,5,5,0,160.0000,96.0000,90.0000,160.0000,78.0000,90.0000,4,13,0.5000,0.0750,0.3750,16,3.20,True,False,True,resource_aware,,,0.4575
98,REQ_435,VNF_3->VNF_7->VNF_8,5,5,0,180.0000,133.0000,115.0000,180.0000,77.0000,115.0000,3,11,0.7500,0.0875,0.6389,19,3.80,True,False,True,"smart_greedy,resource_aware,resource_aware,resource_aware",,,0.4966
99,REQ_439,VNF_7->VNF_2->VNF_3,5,5,0,120.0000,50.0000,110.0000,120.0000,40.0000,110.0000,3,8,0.5000,0.0625,0.6111,10,2.00,True,False,True,"resource_aware,resource_aware",,,0.4699
100,REQ_445,VNF_6->VNF_1->VNF_4,5,5,0,140.0000,102.0000,60.0000,140.0000,66.0000,60.0000,3,11,0.5833,0.0750,0.3333,17,3.40,True,False,True,"smart_greedy,resource_aware,resource_aware",,,0.4832
101,REQ_448,VNF_6->VNF_3->VNF_4,5,5,0,115.0000,77.0000,130.0000,115.0000,77.0000,130.0000,2,11,0.7188,0.0875,1.0833,11,2.20,True,False,True,smart_greedy,,,0.4431
102,REQ_456,VNF_2->VNF_7->VNF_8,5,5,0,210.0000,56.0000,105.0000,210.0000,42.0000,105.0000,4,6,0.6562,0.0875,0.4375,8,1.60,True,False,True,"smart_greedy,smart_greedy,smart_greedy,smart_greedy,smart_greedy",,,0.4601
103,REQ_460,VNF_7->VNF_2->VNF_8,5,5,0,125.0000,60.0000,60.0000,125.0000,56.0000,60.0000,2,14,0.7812,0.0500,0.5000,15,3.00,True,False,True,resource_aware,,,0.4608
104,REQ_464,VNF_4->VNF_3->VNF_6,5,5,0,135.0000,104.0000,150.0000,135.0000,80.0000,150.0000,4,10,0.4219,0.1000,0.6250,13,2.60,True,False,True,"smart_greedy,smart_greedy,smart_greedy",,,0.4775
105,REQ_467,VNF_4->VNF_1->VNF_6,5,5,0,90.0000,64.0000,40.0000,90.0000,52.0000,40.0000,2,13,0.5625,0.0500,0.3333,16,3.20,True,False,True,"resource_aware,resource_aware",,,0.4499
106,REQ_473,VNF_1->VNF_8->VNF_7,5,5,0,230.0000,154.0000,55.0000,230.0000,112.0000,55.0000,1,16,2.8750,0.0875,0.9167,22,4.40,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.4689
107,REQ_476,VNF_4->VNF_6->VNF_2,5,5,0,100.0000,65.0000,90.0000,100.0000,50.0000,90.0000,2,10,0.6250,0.0625,0.7500,13,2.60,True,False,True,"resource_aware,resource_aware",,,0.4713
108,REQ_482,VNF_3->VNF_8->VNF_4,5,5,0,135.0000,64.0000,145.0000,135.0000,56.0000,145.0000,6,7,0.2812,0.1000,0.4028,8,1.60,True,False,True,"smart_greedy,smart_greedy,smart_greedy,smart_greedy",,,0.4780
109,REQ_486,VNF_4->VNF_2->VNF_3,5,5,0,55.0000,44.0000,95.0000,55.0000,40.0000,95.0000,1,10,0.6875,0.0500,1.5833,11,2.20,True,False,True,resource_aware,,,0.4761
110,REQ_491,VNF_8->VNF_3->VNF_6,5,5,0,150.0000,133.0000,115.0000,150.0000,70.0000,115.0000,1,10,1.8750,0.0875,1.9167,19,3.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.5047
112,REQ_494,VNF_8->VNF_5->VNF_4,5,5,0,125.0000,84.0000,115.0000,125.0000,70.0000,115.0000,3,10,0.5208,0.0875,0.6389,12,2.40,True,False,True,"resource_aware,resource_aware",,,0.4814
113,REQ_500,VNF_8->VNF_7->VNF_3,5,5,0,135.0000,45.0000,80.0000,135.0000,40.0000,80.0000,1,8,1.6875,0.0625,1.3333,9,1.80,True,False,True,"resource_aware,resource_aware,resource_aware",,,0.5048
